order number,activity,timestamp,user,product,quantity
363,register order,22-01-2014@09.00,Sara Jones,iPhone4S,3
363,check stock,22-01-2014@09.14,Carol Hope,iPhone4S,2
363,ship order,22-01-2014@09.27,Pete Scott,iPhone4S,3
363,handle payment,22-01-2014@09.45,Pete Scott,iPhone5S,2
364,register order,22-01-2014@09.00,Sara Jones,iPhone4S,2
364,check stock,22-01-2014@09.10,Sue Fox,iPhone5S,2
364,ship order,22-01-2014@09.25,Pete Scott,iPhone4S,1
364,handle payment,22-01-2014@09.33,Pete Scott,iPhone4S,1
365,register order,22-01-2014@09.00,Sue Fox,iPhone4S,1
365,check stock,22-01-2014@09.16,Sue Fox,iPhone4S,2
365,ship order,22-01-2014@09.26,Carol Hope,iPhone5S,1
366,register order,22-01-2014@09.00,Carol Hope,iPhone5S,2
366,check stock,22-01-2014@09.20,Carol Hope,iPhone5S,3
366,ship order,22-01-2014@09.31,Pete Scott,iPhone4S,3
366,handle payment,22-01-2014@09.45,Carol Hope,iPhone5S,2
367,check stock,22-01-2014@09.00,Sue Fox,iPhone5S,3
367,ship order,22-01-2014@09.19,Sara Jones,iPhone4S,3
367,handle payment,22-01-2014@09.38,Pete Scott,iPhone4S,1
368,register order,22-01-2014@09.00,Sara Jones,iPhone5S,2
368,check stock,22-01-2014@09.10,Sara Jones,iPhone5S,2
368,ship order,22-01-2014@09.22,Pete Scott,iPhone5S,2
368,handle payment,22-01-2014@09.39,Carol Hope,iPhone4S,2
369,register order,22-01-2014@09.00,Pete Scott,iPhone4S,1
369,check stock,22-01-2014@09.10,Carol Hope,iPhone4S,1
369,handle payment,22-01-2014@09.21,Carol Hope,iPhone4S,2
370,register order,22-01-2014@09.00,Carol Hope,iPhone4S,2
370,check stock,22-01-2014@09.06,Pete Scott,iPhone4S,1
370,ship order,22-01-2014@09.14,Pete Scott,iPhone4S,1
370,handle payment,22-01-2014@09.29,Sara Jones,iPhone4S,3
371,register order,22-01-2014@09.00,Sara Jones,iPhone5S,2
371,check stock,22-01-2014@09.06,Sara Jones,iPhone4S,1
371,ship order,22-01-2014@09.18,Sara Jones,iPhone4S,3
372,register order,22-01-2014@09.00,Pete Scott,iPhone5S,3
372,check stock,22-01-2014@09.19,Carol Hope,iPhone5S,1
372,ship order,22-01-2014@09.38,Sara Jones,iPhone5S,3
372,handle payment,22-01-2014@09.44,Sara Jones,iPhone5S,2
373,register order,22-01-2014@09.00,Pete Scott,iPhone5S,1
373,check stock,22-01-2014@09.14,Sara Jones,iPhone5S,2
373,ship order,22-01-2014@09.23,Carol Hope,iPhone5S,1
373,handle payment,22-01-2014@09.32,Sara Jones,iPhone4S,1
374,register order,22-01-2014@09.00,Sara Jones,iPhone4S,1
374,check stock,22-01-2014@09.15,Pete Scott,iPhone5S,2
374,ship order,22-01-2014@09.35,Pete Scott,iPhone5S,3
374,handle payment,22-01-2014@09.40,Carol Hope,iPhone4S,3
375,register order,22-01-2014@09.00,Sara Jones,iPhone4S,2
375,check stock,22-01-2014@09.06,Pete Scott,iPhone4S,2
375,handle payment,22-01-2014@09.22,Sara Jones,iPhone5S,1
376,register order,22-01-2014@09.00,Carol Hope,iPhone4S,1
376,check stock,22-01-2014@09.14,Carol Hope,iPhone5S,3
376,ship order,22-01-2014@09.34,Sara Jones,iPhone5S,1
376,handle payment,22-01-2014@09.43,Sue Fox,iPhone4S,1
377,check stock,22-01-2014@09.00,Carol Hope,iPhone4S,1
377,ship order,22-01-2014@09.18,Carol Hope,iPhone4S,3
377,handle payment,22-01-2014@09.35,Carol Hope,iPhone4S,3
378,register order,22-01-2014@09.00,Sue Fox,iPhone4S,1
378,check stock,22-01-2014@09.05,Sara Jones,iPhone4S,2
378,ship order,22-01-2014@09.25,Sara Jones,iPhone5S,3
378,handle payment,22-01-2014@09.43,Carol Hope,iPhone4S,1
379,register order,22-01-2014@09.00,Sara Jones,iPhone5S,2
379,ship order,22-01-2014@09.07,Pete Scott,iPhone5S,3
380,register order,22-01-2014@09.00,Sara Jones,iPhone4S,1
380,check stock,22-01-2014@09.07,Sue Fox,iPhone5S,1
380,ship order,22-01-2014@09.16,Carol Hope,iPhone4S,1
380,handle payment,22-01-2014@09.32,Sara Jones,iPhone4S,2
381,check stock,22-01-2014@09.00,Carol Hope,iPhone4S,1
381,ship order,22-01-2014@09.15,Carol Hope,iPhone5S,3
381,handle payment,22-01-2014@09.32,Sue Fox,iPhone4S,3
382,register order,22-01-2014@09.00,Sue Fox,iPhone4S,3
382,check stock,22-01-2014@09.12,Carol Hope,iPhone5S,3
382,ship order,22-01-2014@09.26,Carol Hope,iPhone5S,3
382,handle payment,22-01-2014@09.31,Pete Scott,iPhone4S,1
383,check stock,22-01-2014@09.00,Sara Jones,iPhone4S,3
383,ship order,22-01-2014@09.16,Carol Hope,iPhone4S,2
383,handle payment,22-01-2014@09.35,Sara Jones,iPhone4S,3
384,register order,22-01-2014@09.00,Carol Hope,iPhone4S,1
384,check stock,22-01-2014@09.18,Carol Hope,iPhone4S,3
384,ship order,22-01-2014@09.29,Sara Jones,iPhone4S,3
384,handle payment,22-01-2014@09.37,Pete Scott,iPhone4S,1
385,register order,22-01-2014@09.00,Sara Jones,iPhone4S,3
385,ship order,22-01-2014@09.08,Sue Fox,iPhone5S,3
385,handle payment,22-01-2014@09.21,Sara Jones,iPhone4S,1
386,register order,22-01-2014@09.00,Carol Hope,iPhone4S,1
386,check stock,22-01-2014@09.05,Sara Jones,iPhone5S,3
386,ship order,22-01-2014@09.24,Sara Jones,iPhone5S,3
386,handle payment,22-01-2014@09.31,Sue Fox,iPhone5S,2
387,check stock,22-01-2014@09.00,Sara Jones,iPhone4S,3
387,ship order,22-01-2014@09.14,Sue Fox,iPhone4S,3
387,handle payment,22-01-2014@09.31,Sue Fox,iPhone4S,2
388,register order,22-01-2014@09.00,Carol Hope,iPhone5S,1
388,check stock,22-01-2014@09.20,Sara Jones,iPhone5S,1
388,ship order,22-01-2014@09.40,Carol Hope,iPhone5S,2
388,handle payment,22-01-2014@09.49,Sara Jones,iPhone5S,1
389,register order,22-01-2014@09.00,Sara Jones,iPhone4S,2
389,check stock,22-01-2014@09.05,Sue Fox,iPhone4S,2
389,ship order,22-01-2014@09.14,Sue Fox,iPhone5S,2
389,handle payment,22-01-2014@09.28,Sara Jones,iPhone4S,1
390,register order,22-01-2014@09.00,Pete Scott,iPhone5S,2
390,check stock,22-01-2014@09.18,Sue Fox,iPhone5S,3
390,ship order,22-01-2014@09.34,Carol Hope,iPhone5S,1
390,handle payment,22-01-2014@09.39,Sue Fox,iPhone5S,3
391,register order,22-01-2014@09.00,Carol Hope,iPhone5S,1
391,check stock,22-01-2014@09.11,Carol Hope,iPhone5S,2
391,ship order,22-01-2014@09.16,Pete Scott,iPhone5S,2
391,handle payment,22-01-2014@09.36,Sue Fox,iPhone4S,2
392,register order,22-01-2014@09.00,Pete Scott,iPhone5S,3
392,check stock,22-01-2014@09.20,Sue Fox,iPhone5S,3
392,ship order,22-01-2014@09.39,Carol Hope,iPhone5S,2
392,handle payment,22-01-2014@09.51,Sue Fox,iPhone4S,1
393,register order,22-01-2014@09.00,Sara Jones,iPhone5S,1
393,ship order,22-01-2014@09.07,Sara Jones,iPhone4S,1
394,register order,22-01-2014@09.00,Sara Jones,iPhone5S,2
394,check stock,22-01-2014@09.18,Sara Jones,iPhone5S,3
394,ship order,22-01-2014@09.31,Sara Jones,iPhone5S,3
394,handle payment,22-01-2014@09.45,Sara Jones,iPhone4S,2
395,register order,22-01-2014@09.00,Sara Jones,iPhone5S,1
395,check stock,22-01-2014@09.19,Carol Hope,iPhone5S,1
395,ship order,22-01-2014@09.30,Pete Scott,iPhone4S,1
395,handle payment,22-01-2014@09.37,Pete Scott,iPhone5S,2
396,register order,22-01-2014@09.00,Sara Jones,iPhone4S,3
396,check stock,22-01-2014@09.20,Sara Jones,iPhone5S,3
396,ship order,22-01-2014@09.39,Sara Jones,iPhone5S,3
396,handle payment,22-01-2014@09.49,Sue Fox,iPhone5S,1
397,register order,22-01-2014@09.00,Pete Scott,iPhone5S,3
397,check stock,22-01-2014@09.12,Sue Fox,iPhone5S,2
397,ship order,22-01-2014@09.19,Pete Scott,iPhone4S,1
397,handle payment,22-01-2014@09.36,Carol Hope,iPhone5S,3
398,register order,22-01-2014@09.00,Carol Hope,iPhone4S,3
398,check stock,22-01-2014@09.08,Sara Jones,iPhone5S,1
398,ship order,22-01-2014@09.17,Sara Jones,iPhone5S,2
398,handle payment,22-01-2014@09.36,Pete Scott,iPhone4S,2
399,check stock,22-01-2014@09.00,Pete Scott,iPhone4S,3
399,ship order,22-01-2014@09.15,Carol Hope,iPhone4S,3
399,handle payment,22-01-2014@09.20,Pete Scott,iPhone5S,1
400,register order,22-01-2014@09.00,Sue Fox,iPhone4S,3
400,check stock,22-01-2014@09.13,Sara Jones,iPhone5S,3
400,ship order,22-01-2014@09.31,Sara Jones,iPhone4S,3
400,handle payment,22-01-2014@09.41,Sara Jones,iPhone5S,2
401,register order,22-01-2014@09.00,Sara Jones,iPhone4S,3
401,check stock,22-01-2014@09.06,Pete Scott,iPhone4S,1
401,ship order,22-01-2014@09.26,Sara Jones,iPhone4S,1
401,handle payment,22-01-2014@09.36,Pete Scott,iPhone4S,3
402,ship order,22-01-2014@09.00,Sara Jones,iPhone4S,3
402,handle payment,22-01-2014@09.05,Carol Hope,iPhone5S,3
403,register order,22-01-2014@09.00,Pete Scott,iPhone4S,1
403,check stock,22-01-2014@09.14,Pete Scott,iPhone5S,2
403,ship order,22-01-2014@09.31,Sara Jones,iPhone5S,1
403,handle payment,22-01-2014@09.45,Sara Jones,iPhone4S,2
404,register order,22-01-2014@09.00,Sara Jones,iPhone4S,1
404,check stock,22-01-2014@09.12,Sue Fox,iPhone5S,3
404,ship order,22-01-2014@09.19,Sue Fox,iPhone4S,1
404,handle payment,22-01-2014@09.24,Carol Hope,iPhone4S,1
405,register order,22-01-2014@09.00,Sara Jones,iPhone5S,3
405,check stock,22-01-2014@09.17,Carol Hope,iPhone5S,1
405,ship order,22-01-2014@09.33,Carol Hope,iPhone4S,2
405,handle payment,22-01-2014@09.49,Pete Scott,iPhone4S,1
406,register order,22-01-2014@09.00,Sue Fox,iPhone5S,3
406,check stock,22-01-2014@09.11,Pete Scott,iPhone5S,2
406,ship order,22-01-2014@09.19,Carol Hope,iPhone5S,1
406,handle payment,22-01-2014@09.33,Carol Hope,iPhone5S,1
407,check stock,22-01-2014@09.00,Sue Fox,iPhone4S,3
407,ship order,22-01-2014@09.11,Sara Jones,iPhone4S,3
408,register order,22-01-2014@09.00,Carol Hope,iPhone5S,1
408,check stock,22-01-2014@09.16,Sara Jones,iPhone5S,2
408,handle payment,22-01-2014@09.21,Carol Hope,iPhone5S,3
409,check stock,22-01-2014@09.00,Sue Fox,iPhone5S,2
409,ship order,22-01-2014@09.14,Sue Fox,iPhone5S,1
409,handle payment,22-01-2014@09.30,Carol Hope,iPhone4S,3
410,register order,22-01-2014@09.00,Sara Jones,iPhone5S,2
410,check stock,22-01-2014@09.20,Carol Hope,iPhone4S,3
410,ship order,22-01-2014@09.29,Sue Fox,iPhone5S,2
410,handle payment,22-01-2014@09.37,Carol Hope,iPhone4S,2
411,register order,22-01-2014@09.00,Sara Jones,iPhone4S,1
411,check stock,22-01-2014@09.16,Carol Hope,iPhone4S,1
411,ship order,22-01-2014@09.21,Carol Hope,iPhone5S,1
411,handle payment,22-01-2014@09.30,Sara Jones,iPhone5S,2
412,register order,22-01-2014@09.00,Sara Jones,iPhone4S,3
412,check stock,22-01-2014@09.19,Carol Hope,iPhone5S,3
412,ship order,22-01-2014@09.27,Sue Fox,iPhone5S,1
413,register order,22-01-2014@09.00,Pete Scott,iPhone4S,2
413,check stock,22-01-2014@09.14,Carol Hope,iPhone5S,2
413,ship order,22-01-2014@09.28,Sara Jones,iPhone4S,1
413,handle payment,22-01-2014@09.48,Sara Jones,iPhone5S,2
414,register order,22-01-2014@09.00,Carol Hope,iPhone5S,2
414,check stock,22-01-2014@09.09,Sara Jones,iPhone4S,1
414,ship order,22-01-2014@09.21,Pete Scott,iPhone5S,1
414,handle payment,22-01-2014@09.31,Sue Fox,iPhone5S,1
415,register order,22-01-2014@09.00,Sara Jones,iPhone5S,3
415,check stock,22-01-2014@09.10,Sara Jones,iPhone5S,3
415,ship order,22-01-2014@09.21,Carol Hope,iPhone4S,3
416,register order,22-01-2014@09.00,Sue Fox,iPhone4S,3
416,check stock,22-01-2014@09.18,Sara Jones,iPhone5S,1
416,handle payment,22-01-2014@09.26,Sara Jones,iPhone5S,2
417,ship order,22-01-2014@09.00,Carol Hope,iPhone4S,2
417,handle payment,22-01-2014@09.19,Carol Hope,iPhone5S,3
418,register order,22-01-2014@09.00,Sue Fox,iPhone4S,1
418,check stock,22-01-2014@09.08,Sue Fox,iPhone4S,1
418,ship order,22-01-2014@09.19,Carol Hope,iPhone4S,3
418,handle payment,22-01-2014@09.33,Carol Hope,iPhone4S,2
419,register order,22-01-2014@09.00,Carol Hope,iPhone4S,3
419,ship order,22-01-2014@09.09,Pete Scott,iPhone4S,2
419,handle payment,22-01-2014@09.17,Sue Fox,iPhone4S,1
420,register order,22-01-2014@09.00,Sue Fox,iPhone5S,1
420,check stock,22-01-2014@09.05,Pete Scott,iPhone4S,3
420,ship order,22-01-2014@09.13,Pete Scott,iPhone5S,1
420,handle payment,22-01-2014@09.31,Pete Scott,iPhone5S,3
421,register order,22-01-2014@09.00,Sara Jones,iPhone5S,3
421,check stock,22-01-2014@09.07,Sue Fox,iPhone4S,3
421,ship order,22-01-2014@09.14,Sara Jones,iPhone5S,1
422,register order,22-01-2014@09.00,Carol Hope,iPhone5S,1
422,check stock,22-01-2014@09.16,Sara Jones,iPhone4S,3
422,ship order,22-01-2014@09.34,Pete Scott,iPhone5S,1
422,handle payment,22-01-2014@09.45,Pete Scott,iPhone4S,3
423,register order,22-01-2014@09.00,Sara Jones,iPhone4S,2
423,check stock,22-01-2014@09.12,Sue Fox,iPhone5S,1
423,ship order,22-01-2014@09.28,Sue Fox,iPhone4S,3
423,handle payment,22-01-2014@09.42,Sue Fox,iPhone5S,2
424,register order,22-01-2014@09.00,Pete Scott,iPhone5S,2
424,check stock,22-01-2014@09.09,Sue Fox,iPhone4S,2
424,ship order,22-01-2014@09.15,Sara Jones,iPhone5S,2
424,handle payment,22-01-2014@09.35,Sara Jones,iPhone5S,1
425,register order,22-01-2014@09.00,Sara Jones,iPhone5S,3
425,check stock,22-01-2014@09.12,Sue Fox,iPhone5S,1
425,ship order,22-01-2014@09.26,Sara Jones,iPhone4S,3
425,handle payment,22-01-2014@09.42,Sue Fox,iPhone4S,1
426,register order,22-01-2014@09.00,Sara Jones,iPhone4S,1
426,ship order,22-01-2014@09.15,Sue Fox,iPhone5S,1
426,handle payment,22-01-2014@09.33,Carol Hope,iPhone5S,2
427,register order,22-01-2014@09.00,Pete Scott,iPhone4S,3
427,check stock,22-01-2014@09.09,Sara Jones,iPhone4S,3
427,ship order,22-01-2014@09.22,Sara Jones,iPhone5S,3
427,handle payment,22-01-2014@09.38,Sara Jones,iPhone5S,3
428,register order,22-01-2014@09.00,Sue Fox,iPhone4S,1
428,check stock,22-01-2014@09.18,Sue Fox,iPhone5S,2
428,ship order,22-01-2014@09.38,Sara Jones,iPhone5S,2
428,handle payment,22-01-2014@09.45,Sara Jones,iPhone5S,3
429,register order,22-01-2014@09.00,Sara Jones,iPhone4S,3
429,check stock,22-01-2014@09.05,Pete Scott,iPhone5S,2
429,ship order,22-01-2014@09.16,Carol Hope,iPhone4S,1
429,handle payment,22-01-2014@09.30,Pete Scott,iPhone4S,2
430,register order,22-01-2014@09.00,Sue Fox,iPhone5S,3
430,check stock,22-01-2014@09.15,Pete Scott,iPhone4S,2
430,ship order,22-01-2014@09.20,Sara Jones,iPhone4S,2
430,handle payment,22-01-2014@09.33,Carol Hope,iPhone4S,2
431,register order,22-01-2014@09.00,Carol Hope,iPhone5S,1
431,check stock,22-01-2014@09.11,Carol Hope,iPhone4S,3
431,ship order,22-01-2014@09.30,Sara Jones,iPhone5S,3
431,handle payment,22-01-2014@09.46,Sue Fox,iPhone5S,2
432,register order,22-01-2014@09.00,Carol Hope,iPhone4S,2
432,check stock,22-01-2014@09.20,Sue Fox,iPhone4S,1
432,ship order,22-01-2014@09.37,Sara Jones,iPhone5S,1
432,handle payment,22-01-2014@09.50,Pete Scott,iPhone5S,3
433,register order,22-01-2014@09.00,Sue Fox,iPhone4S,1
433,check stock,22-01-2014@09.18,Pete Scott,iPhone5S,1
433,ship order,22-01-2014@09.36,Sue Fox,iPhone5S,2
433,handle payment,22-01-2014@09.44,Sue Fox,iPhone4S,2
434,register order,22-01-2014@09.00,Sue Fox,iPhone5S,1
434,check stock,22-01-2014@09.13,Pete Scott,iPhone4S,3
434,ship order,22-01-2014@09.29,Sara Jones,iPhone4S,1
434,handle payment,22-01-2014@09.39,Carol Hope,iPhone5S,3
435,register order,22-01-2014@09.00,Carol Hope,iPhone4S,2
435,check stock,22-01-2014@09.09,Sue Fox,iPhone4S,1
435,ship order,22-01-2014@09.16,Sara Jones,iPhone5S,1
435,handle payment,22-01-2014@09.27,Pete Scott,iPhone4S,1
436,register order,22-01-2014@09.00,Sara Jones,iPhone5S,1
436,check stock,22-01-2014@09.11,Sara Jones,iPhone4S,2
436,ship order,22-01-2014@09.23,Sue Fox,iPhone4S,3
436,handle payment,22-01-2014@09.38,Pete Scott,iPhone5S,3
437,register order,22-01-2014@09.00,Sara Jones,iPhone5S,2
437,check stock,22-01-2014@09.09,Pete Scott,iPhone4S,1
437,ship order,22-01-2014@09.28,Sara Jones,iPhone5S,2
437,handle payment,22-01-2014@09.36,Carol Hope,iPhone5S,3
438,register order,22-01-2014@09.00,Carol Hope,iPhone4S,3
438,check stock,22-01-2014@09.06,Sue Fox,iPhone4S,1
438,ship order,22-01-2014@09.18,Carol Hope,iPhone5S,1
438,handle payment,22-01-2014@09.29,Carol Hope,iPhone5S,3
439,register order,22-01-2014@09.00,Sue Fox,iPhone4S,3
439,check stock,22-01-2014@09.10,Sara Jones,iPhone5S,1
439,handle payment,22-01-2014@09.25,Sue Fox,iPhone4S,3
440,register order,22-01-2014@09.00,Pete Scott,iPhone5S,3
440,check stock,22-01-2014@09.18,Sara Jones,iPhone5S,1
440,ship order,22-01-2014@09.27,Pete Scott,iPhone5S,3
440,handle payment,22-01-2014@09.33,Sue Fox,iPhone4S,3
441,register order,22-01-2014@09.00,Sue Fox,iPhone5S,3
441,check stock,22-01-2014@09.17,Carol Hope,iPhone4S,3
441,ship order,22-01-2014@09.23,Carol Hope,iPhone5S,3
442,register order,22-01-2014@09.00,Pete Scott,iPhone4S,1
442,check stock,22-01-2014@09.05,Pete Scott,iPhone4S,3
442,ship order,22-01-2014@09.23,Pete Scott,iPhone4S,2
443,register order,22-01-2014@09.00,Sara Jones,iPhone5S,1
443,check stock,22-01-2014@09.11,Pete Scott,iPhone5S,2
443,ship order,22-01-2014@09.27,Sara Jones,iPhone5S,1
444,register order,22-01-2014@09.00,Sara Jones,iPhone4S,1
444,check stock,22-01-2014@09.17,Pete Scott,iPhone5S,1
444,ship order,22-01-2014@09.28,Pete Scott,iPhone4S,3
444,handle payment,22-01-2014@09.42,Sue Fox,iPhone4S,1
445,register order,22-01-2014@09.00,Pete Scott,iPhone5S,1
445,check stock,22-01-2014@09.20,Carol Hope,iPhone5S,2
445,handle payment,22-01-2014@09.33,Sue Fox,iPhone4S,1
446,register order,22-01-2014@09.00,Carol Hope,iPhone4S,2
446,check stock,22-01-2014@09.09,Carol Hope,iPhone4S,1
446,ship order,22-01-2014@09.14,Sue Fox,iPhone5S,1
446,handle payment,22-01-2014@09.28,Sara Jones,iPhone5S,3
447,register order,22-01-2014@09.00,Pete Scott,iPhone5S,2
447,check stock,22-01-2014@09.14,Carol Hope,iPhone5S,2
447,ship order,22-01-2014@09.34,Carol Hope,iPhone5S,3
447,handle payment,22-01-2014@09.49,Sara Jones,iPhone4S,2
448,register order,22-01-2014@09.00,Pete Scott,iPhone5S,1
448,check stock,22-01-2014@09.14,Sara Jones,iPhone5S,1
448,ship order,22-01-2014@09.28,Pete Scott,iPhone5S,1
449,register order,22-01-2014@09.00,Sue Fox,iPhone5S,3
449,check stock,22-01-2014@09.06,Sue Fox,iPhone5S,1
449,ship order,22-01-2014@09.22,Sue Fox,iPhone5S,2
449,handle payment,22-01-2014@09.41,Carol Hope,iPhone4S,3
450,register order,22-01-2014@09.00,Sue Fox,iPhone5S,3
450,check stock,22-01-2014@09.19,Pete Scott,iPhone5S,3
450,ship order,22-01-2014@09.32,Sue Fox,iPhone4S,3
450,handle payment,22-01-2014@09.47,Sue Fox,iPhone4S,1
451,register order,22-01-2014@09.00,Carol Hope,iPhone4S,3
451,check stock,22-01-2014@09.13,Pete Scott,iPhone5S,1
451,ship order,22-01-2014@09.26,Pete Scott,iPhone5S,3
451,handle payment,22-01-2014@09.44,Sara Jones,iPhone5S,3
452,register order,22-01-2014@09.00,Pete Scott,iPhone5S,3
452,ship order,22-01-2014@09.14,Sara Jones,iPhone4S,3
452,handle payment,22-01-2014@09.20,Sara Jones,iPhone5S,2
453,register order,22-01-2014@09.00,Pete Scott,iPhone5S,2
453,check stock,22-01-2014@09.17,Sue Fox,iPhone4S,2
453,ship order,22-01-2014@09.27,Carol Hope,iPhone4S,2
453,handle payment,22-01-2014@09.45,Carol Hope,iPhone5S,3
454,register order,22-01-2014@09.00,Sue Fox,iPhone5S,2
454,check stock,22-01-2014@09.09,Sara Jones,iPhone4S,1
454,ship order,22-01-2014@09.24,Sara Jones,iPhone5S,3
454,handle payment,22-01-2014@09.36,Sue Fox,iPhone4S,3
455,register order,22-01-2014@09.00,Carol Hope,iPhone5S,2
455,check stock,22-01-2014@09.15,Carol Hope,iPhone4S,2
455,ship order,22-01-2014@09.23,Sara Jones,iPhone4S,2
455,handle payment,22-01-2014@09.29,Sara Jones,iPhone4S,1
456,check stock,22-01-2014@09.00,Carol Hope,iPhone4S,2
456,ship order,22-01-2014@09.13,Carol Hope,iPhone4S,1
456,handle payment,22-01-2014@09.31,Sara Jones,iPhone4S,1
457,register order,22-01-2014@09.00,Sara Jones,iPhone4S,3
457,check stock,22-01-2014@09.07,Carol Hope,iPhone4S,3
457,ship order,22-01-2014@09.18,Sara Jones,iPhone4S,1
458,check stock,22-01-2014@09.00,Carol Hope,iPhone5S,1
458,ship order,22-01-2014@09.19,Sue Fox,iPhone4S,3
458,handle payment,22-01-2014@09.32,Sue Fox,iPhone4S,2
459,register order,22-01-2014@09.00,Carol Hope,iPhone5S,1
459,check stock,22-01-2014@09.10,Carol Hope,iPhone5S,3
459,ship order,22-01-2014@09.23,Sara Jones,iPhone4S,3
459,handle payment,22-01-2014@09.31,Sue Fox,iPhone4S,3
460,register order,22-01-2014@09.00,Pete Scott,iPhone4S,2
460,check stock,22-01-2014@09.06,Carol Hope,iPhone5S,2
460,ship order,22-01-2014@09.17,Sara Jones,iPhone5S,2
460,handle payment,22-01-2014@09.36,Sara Jones,iPhone5S,3
461,register order,22-01-2014@09.00,Sue Fox,iPhone5S,3
461,check stock,22-01-2014@09.08,Carol Hope,iPhone5S,2
461,ship order,22-01-2014@09.25,Sara Jones,iPhone5S,2
461,handle payment,22-01-2014@09.34,Sara Jones,iPhone5S,3
462,register order,22-01-2014@09.00,Pete Scott,iPhone5S,3
462,check stock,22-01-2014@09.09,Sue Fox,iPhone5S,2
462,ship order,22-01-2014@09.27,Pete Scott,iPhone4S,2
462,handle payment,22-01-2014@09.38,Carol Hope,iPhone4S,1
463,register order,22-01-2014@09.00,Sue Fox,iPhone4S,3
463,check stock,22-01-2014@09.16,Sue Fox,iPhone4S,3
463,ship order,22-01-2014@09.28,Pete Scott,iPhone5S,3
464,register order,22-01-2014@09.00,Sara Jones,iPhone4S,3
464,check stock,22-01-2014@09.08,Sara Jones,iPhone5S,1
464,ship order,22-01-2014@09.14,Sara Jones,iPhone4S,3
464,handle payment,22-01-2014@09.32,Carol Hope,iPhone5S,3
465,register order,22-01-2014@09.00,Pete Scott,iPhone4S,2
465,check stock,22-01-2014@09.11,Sue Fox,iPhone4S,3
465,ship order,22-01-2014@09.31,Sara Jones,iPhone4S,3
465,handle payment,22-01-2014@09.49,Pete Scott,iPhone5S,2
466,register order,22-01-2014@09.00,Sara Jones,iPhone5S,2
466,check stock,22-01-2014@09.15,Sara Jones,iPhone5S,1
466,ship order,22-01-2014@09.24,Sara Jones,iPhone4S,3
